InventoryID,StoreID,ProductID,CurrentStock,ReorderLevel,MaximumStock,LastRestockedDate,LastModifiedDate,IsActive
INV030017,STR0076,23319,564,69,623,2026-05-06,2026-07-05 19:34:41.766163,True
INV030018,STR0076,22438,142,31,360,2026-03-30,2026-07-05 19:34:41.766203,True
INV030019,STR0076,84967C,298,50,454,2026-01-18,2026-07-05 19:34:41.766241,True
INV030020,STR0076,23115,430,55,497,2026-04-10,2026-07-05 19:34:41.766278,True
INV030021,STR0076,84459A,57,51,359,2026-01-27,2026-07-05 19:34:41.766319,True
INV030022,STR0076,16050,339,24,622,2026-05-30,2026-07-05 19:34:41.766356,True
INV030023,STR0076,23027,166,74,377,2026-03-21,2026-07-05 19:34:41.766393,True
INV030024,STR0076,21829,123,50,468,2026-04-28,2026-07-05 19:34:41.766430,True
INV030025,STR0076,22519,113,31,355,2026-02-01,2026-07-05 19:34:41.766467,True
INV030026,STR0076,22848,298,69,429,2026-06-27,2026-07-05 19:34:41.766511,True
INV030027,STR0076,85184c,92,66,391,2026-05-16,2026-07-05 19:34:41.766551,True
INV030028,STR0076,85151,151,67,368,2026-04-29,2026-07-05 19:34:41.766588,True
INV030029,STR0076,72740B,363,69,468,2026-02-25,2026-07-05 19:34:41.766624,True
INV030030,STR0076,21491,47,29,310,2026-01-20,2026-07-05 19:34:41.766660,True
INV030031,STR0076,23210,365,25,604,2026-01-17,2026-07-05 19:34:41.766696,True
INV030032,STR0076,22149,404,80,468,2026-03-12,2026-07-05 19:34:41.766732,True
INV030033,STR0076,85224,478,25,548,2026-06-09,2026-07-05 19:34:41.766768,True
INV030034,STR0076,21558,336,56,443,2026-02-07,2026-07-05 19:34:41.766805,True
INV030035,STR0076,22050,169,56,396,2026-03-11,2026-07-05 19:34:41.766840,True
INV030036,STR0076,82095,355,37,689,2026-04-22,2026-07-05 19:34:41.766877,True
INV030037,STR0076,84559B,276,24,443,2026-02-10,2026-07-05 19:34:41.766939,True
INV030038,STR0076,22895,173,72,328,2026-02-20,2026-07-05 19:34:41.766979,True
INV030039,STR0076,44089A,348,40,385,2026-03-23,2026-07-05 19:34:41.767020,True
INV030040,STR0076,22986,14,76,618,2026-03-13,2026-07-05 19:34:41.767059,True
INV030041,STR0076,23057,572,45,669,2026-06-23,2026-07-05 19:34:41.767096,True
INV030042,STR0076,22636,235,59,403,2026-05-25,2026-07-05 19:34:41.767131,True
INV030043,STR0076,71459,325,58,475,2026-04-24,2026-07-05 19:34:41.767167,True
INV030044,STR0076,22647,71,63,365,2026-04-01,2026-07-05 19:34:41.767204,True
INV030045,STR0076,23620,420,55,503,2026-04-22,2026-07-05 19:34:41.767239,True
INV030046,STR0076,84933B,120,43,497,2026-01-24,2026-07-05 19:34:41.767275,True
INV030047,STR0076,46776b,344,53,526,2026-01-23,2026-07-05 19:34:41.767310,True
INV030048,STR0076,45008C,339,31,391,2026-05-19,2026-07-05 19:34:41.767345,True
INV030049,STR0076,90027D,487,51,677,2026-06-10,2026-07-05 19:34:41.767380,True
INV030050,STR0076,90035C,314,36,567,2026-02-03,2026-07-05 19:34:41.767415,True
INV030051,STR0076,35932,69,53,335,2026-04-25,2026-07-05 19:34:41.767451,True
INV030052,STR0076,23171,439,64,681,2026-01-15,2026-07-05 19:34:41.767486,True
INV030053,STR0076,23315,129,68,452,2026-02-04,2026-07-05 19:34:41.767521,True
INV030054,STR0076,90004A,265,34,468,2026-01-09,2026-07-05 19:34:41.767557,True
INV030055,STR0076,47481,279,49,665,2026-02-05,2026-07-05 19:34:41.767593,True
INV030056,STR0076,23486,262,46,428,2026-06-14,2026-07-05 19:34:41.767630,True
INV030057,STR0076,20692,161,48,465,2026-05-11,2026-07-05 19:34:41.767666,True
INV030058,STR0076,22696,151,29,551,2026-01-15,2026-07-05 19:34:41.767704,True
INV030059,STR0076,90160B,507,45,684,2026-05-16,2026-07-05 19:34:41.767740,True
INV030060,STR0076,21557,342,67,566,2026-04-05,2026-07-05 19:34:41.767781,True
INV030061,STR0076,20960,172,50,372,2026-03-01,2026-07-05 19:34:41.767816,True
INV030062,STR0076,35004p,389,53,406,2026-07-01,2026-07-05 19:34:41.767852,True
INV030063,STR0076,22815,425,59,682,2026-03-11,2026-07-05 19:34:41.767889,True
INV030064,STR0076,21769,138,68,344,2026-02-21,2026-07-05 19:34:41.767953,True
INV030065,STR0076,23607,5,77,489,2026-02-26,2026-07-05 19:34:41.767990,True
INV030066,STR0076,23343,424,37,519,2026-01-20,2026-07-05 19:34:41.768026,True
INV030067,STR0076,84913A,58,67,403,2026-03-22,2026-07-05 19:34:41.768062,True
INV030068,STR0076,22574,363,41,432,2026-02-25,2026-07-05 19:34:41.768100,True
INV030069,STR0076,72780,107,28,412,2026-01-22,2026-07-05 19:34:41.768137,True
INV030070,STR0076,22281,314,46,583,2026-04-03,2026-07-05 19:34:41.768174,True
INV030071,STR0076,23485,467,40,496,2026-06-21,2026-07-05 19:34:41.768214,True
INV030072,STR0076,90161A,93,31,658,2026-05-11,2026-07-05 19:34:41.768251,True
INV030073,STR0076,35957,534,21,581,2026-06-11,2026-07-05 19:34:41.768290,True
INV030074,STR0076,90201C,107,34,583,2026-02-02,2026-07-05 19:34:41.768329,True
INV030075,STR0076,21204,293,33,529,2026-05-23,2026-07-05 19:34:41.768365,True
INV030076,STR0076,35965,225,68,462,2026-06-11,2026-07-05 19:34:41.768417,True
INV030077,STR0076,22639,109,67,475,2026-02-06,2026-07-05 19:34:41.768453,True
INV030078,STR0076,85124c,378,30,398,2026-05-24,2026-07-05 19:34:41.768489,True
INV030079,STR0076,22662,206,44,484,2026-06-29,2026-07-05 19:34:41.768540,True
INV030080,STR0076,20827,425,69,445,2026-01-31,2026-07-05 19:34:41.768578,True
INV030081,STR0076,90190C,179,51,462,2026-03-21,2026-07-05 19:34:41.768615,True
INV030082,STR0076,72807a,145,38,478,2026-04-03,2026-07-05 19:34:41.768652,True
INV030083,STR0076,90081A,455,78,456,2026-05-26,2026-07-05 19:34:41.768689,True
INV030084,STR0076,22051,272,29,308,2026-01-27,2026-07-05 19:34:41.768725,True
INV030085,STR0076,84926A,278,22,416,2026-06-13,2026-07-05 19:34:41.768760,True
INV030086,STR0076,22099,433,61,460,2026-03-04,2026-07-05 19:34:41.768797,True
INV030087,STR0076,90060C,152,69,304,2026-04-20,2026-07-05 19:34:41.768832,True
INV030088,STR0076,35001W,69,65,388,2026-05-22,2026-07-05 19:34:41.768869,True
INV030089,STR0076,84619,154,54,377,2026-04-07,2026-07-05 19:34:41.768927,True
INV030090,STR0076,90185B,123,46,353,2026-04-30,2026-07-05 19:34:41.768969,True
INV030091,STR0076,71143,296,57,376,2026-04-01,2026-07-05 19:34:41.769006,True
INV030092,STR0076,44092B,174,26,571,2026-01-23,2026-07-05 19:34:41.769042,True
INV030093,STR0076,84422,17,45,549,2026-01-19,2026-07-05 19:34:41.769078,True
INV030094,STR0076,21425,38,59,521,2026-02-21,2026-07-05 19:34:41.769114,True
INV030095,STR0076,84520B,267,27,636,2026-06-26,2026-07-05 19:34:41.769150,True
INV030096,STR0076,85163B,297,74,616,2026-03-21,2026-07-05 19:34:41.769186,True
INV030097,STR0076,85121B,420,51,572,2026-03-24,2026-07-05 19:34:41.769222,True
INV030098,STR0076,90194,73,26,518,2026-03-28,2026-07-05 19:34:41.769259,True
INV030099,STR0076,22152,314,59,364,2026-01-13,2026-07-05 19:34:41.769299,True
INV030100,STR0076,21845,130,41,648,2026-02-21,2026-07-05 19:34:41.769335,True
INV030101,STR0076,22634,56,53,541,2026-05-04,2026-07-05 19:34:41.769372,True
INV030102,STR0076,22773,54,21,582,2026-03-16,2026-07-05 19:34:41.769429,True
INV030103,STR0076,84870B,223,57,377,2026-06-24,2026-07-05 19:34:41.769468,True
INV030104,STR0076,21642,148,53,451,2026-03-13,2026-07-05 19:34:41.769505,True
INV030105,STR0076,90108,376,72,671,2026-03-15,2026-07-05 19:34:41.769540,True
INV030106,STR0076,21144,33,44,502,2026-03-20,2026-07-05 19:34:41.769576,True
INV030107,STR0076,71101A,137,20,349,2026-06-24,2026-07-05 19:34:41.769614,True
INV030108,STR0076,21816,193,61,693,2026-06-12,2026-07-05 19:34:41.769650,True
INV030109,STR0076,23630,480,33,504,2026-07-02,2026-07-05 19:34:41.769686,True
INV030110,STR0076,84510a,45,64,487,2026-04-23,2026-07-05 19:34:41.769722,True
INV030111,STR0076,22510,495,59,684,2026-04-03,2026-07-05 19:34:41.769758,True
INV030112,STR0076,23064,297,33,607,2026-05-12,2026-07-05 19:34:41.769795,True
INV030113,STR0076,22338,226,75,594,2026-03-17,2026-07-05 19:34:41.769830,True
INV030114,STR0076,21826,609,50,614,2026-03-09,2026-07-05 19:34:41.769867,True
INV030115,STR0076,22391,54,57,411,2026-02-25,2026-07-05 19:34:41.769927,True
INV030116,STR0076,22283,194,34,407,2026-06-06,2026-07-05 19:34:41.769969,True
INV030117,STR0076,16161C,167,71,320,2026-03-03,2026-07-05 19:34:41.770006,True
INV030118,STR0076,23122,70,34,343,2026-02-08,2026-07-05 19:34:41.770047,True
INV030119,STR0076,21760,427,66,434,2026-03-16,2026-07-05 19:34:41.770084,True
INV030120,STR0076,71403,16,68,442,2026-04-07,2026-07-05 19:34:41.770120,True
INV030121,STR0076,22175,526,49,584,2026-03-31,2026-07-05 19:34:41.770159,True
INV030122,STR0076,21529,144,21,429,2026-04-01,2026-07-05 19:34:41.770196,True
INV030123,STR0076,84199,131,78,385,2026-04-30,2026-07-05 19:34:41.770232,True
INV030124,STR0076,21747,200,42,603,2026-02-14,2026-07-05 19:34:41.770269,True
INV030125,STR0076,37424,345,41,650,2026-06-27,2026-07-05 19:34:41.770305,True
INV030126,STR0076,21858,383,61,462,2026-06-28,2026-07-05 19:34:41.770340,True
INV030127,STR0076,84507B,227,45,449,2026-05-19,2026-07-05 19:34:41.770376,True
INV030128,STR0076,90178B,95,70,590,2026-01-08,2026-07-05 19:34:41.770412,True
INV030129,STR0076,84913B,89,28,563,2026-02-12,2026-07-05 19:34:41.770449,True
INV030130,STR0076,21269,246,67,614,2026-05-28,2026-07-05 19:34:41.770485,True
INV030131,STR0076,35810A,81,67,430,2026-03-04,2026-07-05 19:34:41.770530,True
INV030132,STR0076,23561,425,41,560,2026-06-03,2026-07-05 19:34:41.770569,True
INV030133,STR0076,22915,269,49,407,2026-06-29,2026-07-05 19:34:41.770605,True
INV030134,STR0076,84797A,478,69,691,2026-06-18,2026-07-05 19:34:41.770642,True
INV030135,STR0076,72798C,292,76,596,2026-05-30,2026-07-05 19:34:41.770682,True
INV030136,STR0076,90170,374,24,646,2026-01-10,2026-07-05 19:34:41.770720,True
INV030137,STR0076,23026,63,22,582,2026-03-22,2026-07-05 19:34:41.770756,True
INV030138,STR0076,22027,424,33,446,2026-05-06,2026-07-05 19:34:41.770796,True
INV030139,STR0076,23337,138,54,501,2026-04-19,2026-07-05 19:34:41.770832,True
INV030140,STR0076,84592,183,55,683,2026-05-20,2026-07-05 19:34:41.770868,True
INV030141,STR0076,85160A,187,53,314,2026-06-29,2026-07-05 19:34:41.770926,True
INV030142,STR0076,23474,319,52,632,2026-06-19,2026-07-05 19:34:41.770967,True
INV030143,STR0076,84510c,336,72,685,2026-01-09,2026-07-05 19:34:41.771004,True
INV030144,STR0076,90030B,0,78,589,2026-01-07,2026-07-05 19:34:41.771041,True
INV030145,STR0076,22025,327,45,494,2026-04-19,2026-07-05 19:34:41.771078,True
INV030146,STR0076,22365,98,71,426,2026-02-17,2026-07-05 19:34:41.771114,True
INV030147,STR0076,85218,443,62,659,2026-01-16,2026-07-05 19:34:41.771150,True
INV030148,STR0076,22119,260,43,337,2026-06-24,2026-07-05 19:34:41.771186,True
INV030149,STR0076,84879,77,75,334,2026-02-05,2026-07-05 19:34:41.771222,True
INV030150,STR0076,23660,339,39,442,2026-05-16,2026-07-05 19:34:41.771258,True
INV030151,STR0076,84908B,367,34,654,2026-03-06,2026-07-05 19:34:41.771294,True
INV030152,STR0076,20935,6,73,663,2026-02-14,2026-07-05 19:34:41.771330,True
INV030153,STR0076,21667,130,76,620,2026-02-05,2026-07-05 19:34:41.771366,True
INV030154,STR0076,22891,257,23,425,2026-05-20,2026-07-05 19:34:41.771402,True
INV030155,STR0076,84925F,274,58,696,2026-03-26,2026-07-05 19:34:41.771437,True
INV030156,STR0076,23542,179,64,673,2026-05-06,2026-07-05 19:34:41.771473,True
INV030157,STR0076,84378,283,75,339,2026-04-10,2026-07-05 19:34:41.771513,True
INV030158,STR0076,21528,197,30,474,2026-06-06,2026-07-05 19:34:41.771552,True
INV030159,STR0076,22559,527,48,603,2026-02-22,2026-07-05 19:34:41.771589,True
INV030160,STR0076,84950,96,33,435,2026-03-21,2026-07-05 19:34:41.771626,True
INV030161,STR0076,21222,287,69,424,2026-01-15,2026-07-05 19:34:41.771663,True
INV030162,STR0076,22468,343,48,344,2026-05-22,2026-07-05 19:34:41.771699,True
INV030163,STR0076,21077,491,33,496,2026-05-28,2026-07-05 19:34:41.771735,True
INV030164,STR0076,21086,41,27,434,2026-05-02,2026-07-05 19:34:41.771771,True
INV030165,STR0076,22202,529,47,582,2026-04-04,2026-07-05 19:34:41.771806,True
INV030166,STR0076,22842,168,72,397,2026-01-11,2026-07-05 19:34:41.771845,True
INV030167,STR0076,21015,264,41,302,2026-06-13,2026-07-05 19:34:41.771882,True
INV030168,STR0076,22960,5,49,373,2026-05-31,2026-07-05 19:34:41.771943,True
INV030169,STR0076,21721,482,35,523,2026-02-28,2026-07-05 19:34:41.771981,True
INV030170,STR0076,47310M,290,31,334,2026-04-20,2026-07-05 19:34:41.772017,True
INV030171,STR0076,21110,399,71,408,2026-06-20,2026-07-05 19:34:41.772074,True
INV030172,STR0076,84352,117,54,472,2026-01-10,2026-07-05 19:34:41.772112,True
INV030173,STR0076,72740A,230,25,343,2026-05-17,2026-07-05 19:34:41.772149,True
INV030174,STR0076,20655,411,28,510,2026-02-22,2026-07-05 19:34:41.772186,True
INV030175,STR0076,72127,335,33,358,2026-04-22,2026-07-05 19:34:41.772223,True
INV030176,STR0076,22577,31,76,536,2026-01-31,2026-07-05 19:34:41.772259,True
INV030177,STR0076,90112,549,65,664,2026-02-07,2026-07-05 19:34:41.772299,True
INV030178,STR0076,22557,209,28,501,2026-04-10,2026-07-05 19:34:41.772336,True
INV030179,STR0076,23271,84,65,534,2026-06-28,2026-07-05 19:34:41.772372,True
INV030180,STR0076,85093,137,21,415,2026-04-20,2026-07-05 19:34:41.772409,True
INV030181,STR0076,90026C,385,50,450,2026-06-13,2026-07-05 19:34:41.772445,True
INV030182,STR0076,84893,67,69,483,2026-06-08,2026-07-05 19:34:41.772482,True
INV030183,STR0076,20975,278,70,359,2026-06-05,2026-07-05 19:34:41.772527,True
INV030184,STR0076,84837,301,59,388,2026-03-15,2026-07-05 19:34:41.772567,True
INV030185,STR0076,84909A,193,57,481,2026-01-14,2026-07-05 19:34:41.772732,True
INV030186,STR0076,22060,429,66,615,2026-02-26,2026-07-05 19:34:41.772773,True
INV030187,STR0076,22864,566,73,576,2026-05-22,2026-07-05 19:34:41.772811,True
INV030188,STR0076,21030,279,48,407,2026-01-27,2026-07-05 19:34:41.772848,True
INV030189,STR0076,21630,509,80,602,2026-04-29,2026-07-05 19:34:41.772885,True
INV030190,STR0076,17014D,336,62,538,2026-05-11,2026-07-05 19:34:41.772949,True
INV030191,STR0076,23487,328,26,404,2026-06-20,2026-07-05 19:34:41.772988,True
INV030192,STR0076,20901,212,78,321,2026-03-07,2026-07-05 19:34:41.773024,True
INV030193,STR0076,85020,186,31,318,2026-01-12,2026-07-05 19:34:41.773061,True
INV030194,STR0076,21588,219,64,665,2026-04-03,2026-07-05 19:34:41.773097,True
INV030195,STR0076,35645,184,53,505,2026-01-29,2026-07-05 19:34:41.773134,True
INV030196,STR0076,21343,320,45,449,2026-07-04,2026-07-05 19:34:41.773175,True
INV030197,STR0076,22917,365,37,586,2026-03-31,2026-07-05 19:34:41.773212,True
INV030198,STR0076,85159B,253,42,428,2026-03-01,2026-07-05 19:34:41.773252,True
INV030199,STR0076,22371,430,66,645,2026-06-28,2026-07-05 19:34:41.773289,True
INV030200,STR0076,21595,261,50,487,2026-01-10,2026-07-05 19:34:41.773325,True
INV030201,STR0076,20942,414,23,622,2026-05-19,2026-07-05 19:34:41.773361,True
INV030202,STR0076,22307,80,26,327,2026-01-18,2026-07-05 19:34:41.773398,True
INV030203,STR0076,22987,67,72,448,2026-05-27,2026-07-05 19:34:41.773434,True
INV030204,STR0076,22580,160,36,456,2026-05-13,2026-07-05 19:34:41.773470,True
INV030205,STR0076,21716,185,64,660,2026-03-21,2026-07-05 19:34:41.773506,True
INV030206,STR0076,23531,557,41,692,2026-06-29,2026-07-05 19:34:41.773542,True
INV030207,STR0076,79062D,309,69,336,2026-04-06,2026-07-05 19:34:41.773578,True
INV030208,STR0076,21612,243,52,522,2026-02-26,2026-07-05 19:34:41.773615,True
INV030209,STR0076,21185,37,34,341,2026-04-28,2026-07-05 19:34:41.773651,True
INV030210,STR0076,47566b,186,44,683,2026-04-29,2026-07-05 19:34:41.773687,True
INV030211,STR0076,90018B,220,66,373,2026-05-17,2026-07-05 19:34:41.773724,True
INV030212,STR0076,84846A,382,55,502,2026-01-25,2026-07-05 19:34:41.773760,True
INV030213,STR0076,85188A,338,60,455,2026-03-20,2026-07-05 19:34:41.773796,True
INV030214,STR0076,21016,141,40,461,2026-03-14,2026-07-05 19:34:41.773833,True
INV030215,STR0076,23555,391,42,404,2026-03-21,2026-07-05 19:34:41.773869,True
INV030216,STR0076,90205C,294,21,543,2026-01-12,2026-07-05 19:34:41.773934,True
INV030217,STR0076,20862,602,79,619,2026-03-14,2026-07-05 19:34:41.773976,True
INV030218,STR0076,22067,114,74,349,2026-04-15,2026-07-05 19:34:41.774013,True
INV030219,STR0076,20831,243,51,517,2026-01-29,2026-07-05 19:34:41.774050,True
INV030220,STR0076,15058A,90,74,498,2026-06-13,2026-07-05 19:34:41.774087,True
INV030221,STR0076,22818,170,73,378,2026-05-06,2026-07-05 19:34:41.774124,True
INV030222,STR0076,84462,381,61,493,2026-01-13,2026-07-05 19:34:41.774163,True
INV030223,STR0076,84653,277,70,391,2026-01-06,2026-07-05 19:34:41.774200,True
INV030224,STR0076,85199L,11,25,370,2026-06-30,2026-07-05 19:34:41.774237,True
INV030225,STR0076,72807B,107,62,301,2026-02-08,2026-07-05 19:34:41.774273,True
INV030226,STR0076,84497,235,23,401,2026-01-24,2026-07-05 19:34:41.774309,True
INV030227,STR0076,15060b,252,30,500,2026-04-26,2026-07-05 19:34:41.774346,True
INV030228,STR0076,21084,381,48,540,2026-03-03,2026-07-05 19:34:41.774382,True
INV030229,STR0076,84086C,420,28,577,2026-06-29,2026-07-05 19:34:41.774418,True
INV030230,STR0076,84437A,32,30,623,2026-05-08,2026-07-05 19:34:41.774457,True
INV030231,STR0076,21447,416,25,465,2026-01-28,2026-07-05 19:34:41.774493,True
INV030232,STR0076,84933C,177,71,480,2026-01-08,2026-07-05 19:34:41.774538,True
INV030233,STR0076,21255,416,52,578,2026-01-13,2026-07-05 19:34:41.774577,True
INV030234,STR0076,22035,474,80,689,2026-04-13,2026-07-05 19:34:41.774614,True
INV030235,STR0076,21715,176,54,300,2026-01-22,2026-07-05 19:34:41.774654,True
INV030236,STR0076,48116,248,80,645,2026-04-16,2026-07-05 19:34:41.774690,True
INV030237,STR0076,22386,296,51,628,2026-02-25,2026-07-05 19:34:41.774727,True
INV030238,STR0076,22138,459,51,537,2026-03-20,2026-07-05 19:34:41.774764,True
INV030239,STR0076,21131,564,59,577,2026-07-01,2026-07-05 19:34:41.774800,True
INV030240,STR0076,85136B,227,65,555,2026-04-11,2026-07-05 19:34:41.774837,True
INV030241,STR0076,84997b,35,76,485,2026-04-12,2026-07-05 19:34:41.774873,True
INV030242,STR0076,81950B,125,71,598,2026-05-21,2026-07-05 19:34:41.774938,True
INV030243,STR0076,84212,187,53,615,2026-05-24,2026-07-05 19:34:41.774979,True
INV030244,STR0076,84576,311,75,655,2026-06-04,2026-07-05 19:34:41.775019,True
INV030245,STR0076,DCGSSGIRL,440,77,472,2026-02-12,2026-07-05 19:34:41.775058,True
INV030246,STR0076,35600D,509,66,598,2026-04-14,2026-07-05 19:34:41.775096,True
INV030247,STR0076,20704,45,47,370,2026-05-15,2026-07-05 19:34:41.775133,True
INV030248,STR0076,90025D,255,46,618,2026-03-04,2026-07-05 19:34:41.775170,True
INV030249,STR0076,21581,149,78,317,2026-01-31,2026-07-05 19:34:41.775206,True
INV030250,STR0076,35816B,189,28,646,2026-06-06,2026-07-05 19:34:41.775242,True
INV030251,STR0076,22718,442,43,544,2026-02-12,2026-07-05 19:34:41.775278,True
INV030252,STR0076,22523,28,62,399,2026-03-09,2026-07-05 19:34:41.775313,True
INV030253,STR0076,84801A,99,45,539,2026-05-19,2026-07-05 19:34:41.775349,True
INV030254,STR0076,84967A,314,54,508,2026-03-03,2026-07-05 19:34:41.775385,True
INV030255,STR0076,84968C,55,41,419,2026-04-17,2026-07-05 19:34:41.775426,True
INV030256,STR0076,20735,430,71,613,2026-06-26,2026-07-05 19:34:41.775463,True
INV030257,STR0076,85078,195,69,543,2026-03-17,2026-07-05 19:34:41.775499,True
INV030258,STR0076,17091F,342,43,595,2026-05-12,2026-07-05 19:34:41.775536,True
INV030259,STR0076,22736,105,21,377,2026-01-14,2026-07-05 19:34:41.775572,True
INV030260,STR0076,22440,185,20,552,2026-03-03,2026-07-05 19:34:41.775607,True
INV030261,STR0076,23019,376,22,656,2026-06-13,2026-07-05 19:34:41.775642,True
INV030262,STR0076,22653,329,51,570,2026-03-22,2026-07-05 19:34:41.775682,True
INV030263,STR0076,79151B,102,60,666,2026-05-24,2026-07-05 19:34:41.775719,True
INV030264,STR0076,72801G,279,75,484,2026-02-04,2026-07-05 19:34:41.775755,True
INV030265,STR0076,84510b,576,72,636,2026-04-16,2026-07-05 19:34:41.775791,True
INV030266,STR0076,23224,344,70,630,2026-05-04,2026-07-05 19:34:41.775827,True
INV030267,STR0076,23040,447,67,547,2026-01-25,2026-07-05 19:34:41.775862,True
INV030268,STR0076,22324,427,75,454,2026-06-27,2026-07-05 19:34:41.775918,True
INV030269,STR0076,72130,268,28,423,2026-01-18,2026-07-05 19:34:41.775960,True
INV030270,STR0076,22261,298,29,426,2026-01-13,2026-07-05 19:34:41.775997,True
INV030271,STR0076,84796b,15,49,420,2026-02-18,2026-07-05 19:34:41.776033,True
INV030272,STR0076,20618,276,32,300,2026-04-27,2026-07-05 19:34:41.776070,True
INV030273,STR0076,37489D,144,79,379,2026-02-02,2026-07-05 19:34:41.776109,True
INV030274,STR0076,90184C,421,59,587,2026-01-30,2026-07-05 19:34:41.776148,True
INV030275,STR0076,23621,103,64,562,2026-01-22,2026-07-05 19:34:41.776185,True
INV030276,STR0076,84755,111,43,686,2026-06-05,2026-07-05 19:34:41.776221,True
INV030277,STR0076,84563A,118,20,483,2026-01-20,2026-07-05 19:34:41.776257,True
INV030278,STR0076,72487,63,69,312,2026-03-04,2026-07-05 19:34:41.776293,True
INV030279,STR0076,21136,225,44,375,2026-05-10,2026-07-05 19:34:41.776329,True
INV030280,STR0076,21734,407,40,410,2026-06-22,2026-07-05 19:34:41.776365,True
INV030281,STR0076,22528,153,72,548,2026-04-02,2026-07-05 19:34:41.776400,True
INV030282,STR0076,21888,672,36,695,2026-06-24,2026-07-05 19:34:41.776436,True
INV030283,STR0076,21475,227,29,323,2026-03-28,2026-07-05 19:34:41.776472,True
INV030284,STR0076,90102,39,47,691,2026-04-09,2026-07-05 19:34:41.776507,True
INV030285,STR0076,21173,217,67,699,2026-01-21,2026-07-05 19:34:41.776552,True
INV030286,STR0076,21916,368,56,489,2026-05-03,2026-07-05 19:34:41.776590,True
INV030287,STR0076,79172D,442,74,586,2026-05-08,2026-07-05 19:34:41.776627,True
INV030288,STR0076,21290,396,31,561,2026-05-17,2026-07-05 19:34:41.776664,True
INV030289,STR0076,23247,131,75,678,2026-05-31,2026-07-05 19:34:41.776700,True
INV030290,STR0076,21541,171,45,453,2026-04-16,2026-07-05 19:34:41.776736,True
INV030291,STR0076,22846,111,32,325,2026-04-29,2026-07-05 19:34:41.776771,True
INV030292,STR0076,23396,162,78,360,2026-05-13,2026-07-05 19:34:41.776807,True
INV030293,STR0076,72771B,289,67,388,2026-01-27,2026-07-05 19:34:41.776843,True
INV030294,STR0076,37492D,417,70,465,2026-02-15,2026-07-05 19:34:41.776886,True
INV030295,STR0076,17003,26,40,369,2026-03-12,2026-07-05 19:34:41.776948,True
INV030296,STR0076,16258B,3,25,409,2026-02-18,2026-07-05 19:34:41.776987,True
INV030297,STR0076,21398,294,59,378,2026-02-14,2026-07-05 19:34:41.777024,True
INV030298,STR0076,84884a,467,77,528,2026-04-21,2026-07-05 19:34:41.777060,True
INV030299,STR0076,85048,112,44,596,2026-05-02,2026-07-05 19:34:41.777096,True
INV030300,STR0076,84665,342,53,674,2026-02-13,2026-07-05 19:34:41.777132,True
INV030301,STR0076,21424,207,58,356,2026-06-08,2026-07-05 19:34:41.777169,True
INV030302,STR0076,22097,560,31,641,2026-06-04,2026-07-05 19:34:41.777205,True
INV030303,STR0076,21054,157,35,307,2026-04-24,2026-07-05 19:34:41.777241,True
INV030304,STR0076,37491A,260,67,323,2026-01-07,2026-07-05 19:34:41.777277,True
INV030305,STR0076,21563,376,62,570,2026-01-26,2026-07-05 19:34:41.777313,True
INV030306,STR0076,84660A,232,53,606,2026-06-12,2026-07-05 19:34:41.777349,True
INV030307,STR0076,85130C,307,26,446,2026-06-02,2026-07-05 19:34:41.777385,True
INV030308,STR0076,20897,35,28,522,2026-02-01,2026-07-05 19:34:41.777421,True
INV030309,STR0076,81950V,374,69,571,2026-04-19,2026-07-05 19:34:41.777458,True
INV030310,STR0076,90038A,367,34,404,2026-03-28,2026-07-05 19:34:41.777494,True
INV030311,STR0076,22766,92,25,372,2026-06-07,2026-07-05 19:34:41.777529,True
INV030312,STR0076,22328,448,32,540,2026-04-12,2026-07-05 19:34:41.777565,True
INV030313,STR0076,72134,420,65,685,2026-05-07,2026-07-05 19:34:41.777605,True
INV030314,STR0076,22390,319,51,399,2026-05-17,2026-07-05 19:34:41.777641,True
INV030315,STR0076,23317,465,67,488,2026-04-05,2026-07-05 19:34:41.777677,True
INV030316,STR0076,44242B,156,21,572,2026-02-15,2026-07-05 19:34:41.777713,True
INV030317,STR0076,DCGS0068,157,31,539,2026-02-26,2026-07-05 19:34:41.777749,True
INV030318,STR0076,85171,206,76,352,2026-05-11,2026-07-05 19:34:41.777786,True
INV030319,STR0076,22170,388,56,492,2026-01-22,2026-07-05 19:34:41.777822,True
INV030320,STR0076,21621,382,79,555,2026-04-15,2026-07-05 19:34:41.777858,True
INV030321,STR0076,22259,326,65,330,2026-06-10,2026-07-05 19:34:41.777916,True
INV030322,STR0076,22921,97,25,420,2026-04-08,2026-07-05 19:34:41.777958,True
INV030323,STR0076,23559,556,72,632,2026-04-12,2026-07-05 19:34:41.777995,True
INV030324,STR0076,22611,412,63,608,2026-05-07,2026-07-05 19:34:41.778034,True
INV030325,STR0076,21344,179,69,324,2026-06-06,2026-07-05 19:34:41.778072,True
INV030326,STR0076,21307,325,74,442,2026-01-16,2026-07-05 19:34:41.778111,True
INV030327,STR0076,85019A,17,64,371,2026-06-11,2026-07-05 19:34:41.778148,True
INV030328,STR0076,23022,393,42,465,2026-03-20,2026-07-05 19:34:41.778187,True
INV030329,STR0076,90059F,208,29,402,2026-06-27,2026-07-05 19:34:41.778224,True
INV030330,STR0076,72724,149,59,502,2026-06-16,2026-07-05 19:34:41.778260,True
